ParkName,Region,Year,Month,RecreationVisits
Arches,Intermountain ,1996,2,14300
Arches,Intermountain ,1996,3,58978
Arches,Intermountain ,1996,4,79685
Arches,Intermountain ,1996,5,116552
Arches,Intermountain ,1996,6,111616
Arches,Intermountain ,1996,7,119378
Arches,Intermountain ,1996,8,128102
Arches,Intermountain ,1996,9,121734
Arches,Intermountain ,1996,10,63804
Arches,Intermountain ,1996,11,19972
Arches,Intermountain ,1996,12,13712
Arches,Intermountain ,1997,1,9422
Arches,Intermountain ,1997,2,13493
Arches,Intermountain ,1997,3,64176
Arches,Intermountain ,1997,4,70201
Arches,Intermountain ,1997,5,115568
Arches,Intermountain ,1997,6,114213
Arches,Intermountain ,1997,7,122626
Arches,Intermountain ,1997,8,131104
Arches,Intermountain ,1997,9,119450
Arches,Intermountain ,1997,10,66854
Arches,Intermountain ,1997,11,19933
Arches,Intermountain ,1997,12,11485
Arches,Intermountain ,1998,1,10450
Arches,Intermountain ,1998,2,12337
Arches,Intermountain ,1998,3,52467
Arches,Intermountain ,1998,4,75236
Arches,Intermountain ,1998,5,119525
Arches,Intermountain ,1998,6,116384
Arches,Intermountain ,1998,7,113040
Arches,Intermountain ,1998,8,120361
Arches,Intermountain ,1998,9,116137
Arches,Intermountain ,1998,10,68808
Arches,Intermountain ,1998,11,21875
Arches,Intermountain ,1998,12,10541
Arches,Intermountain ,1999,1,11967
Arches,Intermountain ,1999,2,15378
Arches,Intermountain ,1999,3,62198
Arches,Intermountain ,1999,4,69196
Arches,Intermountain ,1999,5,120213
Arches,Intermountain ,1999,6,118326
Arches,Intermountain ,1999,7,118042
Arches,Intermountain ,1999,8,124130
Arches,Intermountain ,1999,9,119657
Arches,Intermountain ,1999,10,71604
Arches,Intermountain ,1999,11,25888
Arches,Intermountain ,1999,12,13381
Arches,Intermountain ,2000,1,11505
Arches,Intermountain ,2000,2,14435
Arches,Intermountain ,2000,3,52392
Arches,Intermountain ,2000,4,77012
Arches,Intermountain ,2000,5,107856
Arches,Intermountain ,2000,6,106198
Arches,Intermountain ,2000,7,110434
Arches,Intermountain ,2000,8,104487
Arches,Intermountain ,2000,9,104706
Arches,Intermountain ,2000,10,65675
Arches,Intermountain ,2000,11,19787
Arches,Intermountain ,2000,12,11942
Arches,Intermountain ,2001,1,10566
Arches,Intermountain ,2001,2,12868
Arches,Intermountain ,2001,3,55082
Arches,Intermountain ,2001,4,73213
Arches,Intermountain ,2001,5,112865
Arches,Intermountain ,2001,6,99452
Arches,Intermountain ,2001,7,100281
Arches,Intermountain ,2001,8,97985
Arches,Intermountain ,2001,9,94814
Arches,Intermountain ,2001,10,60747
Arches,Intermountain ,2001,11,26363
Arches,Intermountain ,2001,12,9790
Arches,Intermountain ,2002,1,9951
Arches,Intermountain ,2002,2,18163
Arches,Intermountain ,2002,3,57348
Arches,Intermountain ,2002,4,76544
Arches,Intermountain ,2002,5,109130
Arches,Intermountain ,2002,6,101051
Arches,Intermountain ,2002,7,96566
Arches,Intermountain ,2002,8,97631
Arches,Intermountain ,2002,9,98581
Arches,Intermountain ,2002,10,67373
Arches,Intermountain ,2002,11,23134
Arches,Intermountain ,2002,12,14200
Arches,Intermountain ,2003,1,13326
Arches,Intermountain ,2003,2,13760
Arches,Intermountain ,2003,3,50242
Arches,Intermountain ,2003,4,70795
Arches,Intermountain ,2003,5,106873
Arches,Intermountain ,2003,6,101997
Arches,Intermountain ,2003,7,95296
Arches,Intermountain ,2003,8,99352
Arches,Intermountain ,2003,9,99639
Arches,Intermountain ,2003,10,72875
Arches,Intermountain ,2003,11,21343
Arches,Intermountain ,2003,12,12283
Arches,Intermountain ,2004,1,11571
Arches,Intermountain ,2004,2,11378
Arches,Intermountain ,2004,3,58919
Arches,Intermountain ,2004,4,79069
Arches,Intermountain ,2004,5,113248
Arches,Intermountain ,2004,6,94638
Arches,Intermountain ,2004,7,93569
Arches,Intermountain ,2004,8,83585
Arches,Intermountain ,2004,9,95276
Arches,Intermountain ,2004,10,58743
Arches,Intermountain ,2004,11,21208
Arches,Intermountain ,2004,12,11927
Arches,Intermountain ,2005,1,9894
Arches,Intermountain ,2005,2,16168
Arches,Intermountain ,2005,3,62843
Arches,Intermountain ,2005,4,71709
Arches,Intermountain ,2005,5,111718
Arches,Intermountain ,2005,6,110517
Arches,Intermountain ,2005,7,106555
Arches,Intermountain ,2005,8,103403
Arches,Intermountain ,2005,9,88218
Arches,Intermountain ,2005,10,63626
Arches,Intermountain ,2005,11,23813
Arches,Intermountain ,2005,12,13206
Arches,Intermountain ,2006,1,12841
Arches,Intermountain ,2006,2,20728
Arches,Intermountain ,2006,3,67550
Arches,Intermountain ,2006,4,84244
Arches,Intermountain ,2006,5,110564
Arches,Intermountain ,2006,6,102061
Arches,Intermountain ,2006,7,101297
Arches,Intermountain ,2006,8,107176
Arches,Intermountain ,2006,9,112335
Arches,Intermountain ,2006,10,72615
Arches,Intermountain ,2006,11,28087
Arches,Intermountain ,2006,12,13551
Arches,Intermountain ,2007,1,10681
Arches,Intermountain ,2007,2,15453
Arches,Intermountain ,2007,3,63618
Arches,Intermountain ,2007,4,90031
Arches,Intermountain ,2007,5,111652
Arches,Intermountain ,2007,6,109027
Arches,Intermountain ,2007,7,112167
Arches,Intermountain ,2007,8,106047
Arches,Intermountain ,2007,9,120301
Arches,Intermountain ,2007,10,77963
Arches,Intermountain ,2007,11,30536
Arches,Intermountain ,2007,12,12705
Arches,Intermountain ,2008,1,9095
Arches,Intermountain ,2008,2,13435
Arches,Intermountain ,2008,3,66408
Arches,Intermountain ,2008,4,83695
Arches,Intermountain ,2008,5,133195
Arches,Intermountain ,2008,6,124451
Arches,Intermountain ,2008,7,121038
Arches,Intermountain ,2008,8,129843
Arches,Intermountain ,2008,9,124268
Arches,Intermountain ,2008,10,80194
Arches,Intermountain ,2008,11,29604
Arches,Intermountain ,2008,12,13569
Arches,Intermountain ,2009,1,11684
Arches,Intermountain ,2009,2,15488
Arches,Intermountain ,2009,3,66898
Arches,Intermountain ,2009,4,91114
Arches,Intermountain ,2009,5,139332
Arches,Intermountain ,2009,6,140161
Arches,Intermountain ,2009,7,133854
Arches,Intermountain ,2009,8,133880
Arches,Intermountain ,2009,9,131913
Arches,Intermountain ,2009,10,86601
Arches,Intermountain ,2009,11,31714
Arches,Intermountain ,2009,12,13673
Arches,Intermountain ,2010,1,8713
Arches,Intermountain ,2010,2,11746
Arches,Intermountain ,2010,3,57623
Arches,Intermountain ,2010,4,93999
Arches,Intermountain ,2010,5,135670
Arches,Intermountain ,2010,6,151209
Arches,Intermountain ,2010,7,145489
Arches,Intermountain ,2010,8,139304
Arches,Intermountain ,2010,9,138442
Arches,Intermountain ,2010,10,89929
Arches,Intermountain ,2010,11,29343
Arches,Intermountain ,2010,12,12938
Arches,Intermountain ,2011,1,10182
Arches,Intermountain ,2011,2,12932
Arches,Intermountain ,2011,3,61950
Arches,Intermountain ,2011,4,96537
Arches,Intermountain ,2011,5,142251
Arches,Intermountain ,2011,6,155481
Arches,Intermountain ,2011,7,147426
Arches,Intermountain ,2011,8,138600
Arches,Intermountain ,2011,9,136246
Arches,Intermountain ,2011,10,92728
Arches,Intermountain ,2011,11,30863
Arches,Intermountain ,2011,12,15562
Arches,Intermountain ,2012,1,14961
Arches,Intermountain ,2012,2,17870
Arches,Intermountain ,2012,3,72273
Arches,Intermountain ,2012,4,103800
Arches,Intermountain ,2012,5,142876
Arches,Intermountain ,2012,6,143482
Arches,Intermountain ,2012,7,145696
Arches,Intermountain ,2012,8,139036
Arches,Intermountain ,2012,9,139801
Arches,Intermountain ,2012,10,96310
Arches,Intermountain ,2012,11,36170
Arches,Intermountain ,2012,12,18302
Arches,Intermountain ,2013,1,11099
Arches,Intermountain ,2013,2,16426
Arches,Intermountain ,2013,3,73935
Arches,Intermountain ,2013,4,108086
Arches,Intermountain ,2013,5,149321
Arches,Intermountain ,2013,6,154505
Arches,Intermountain ,2013,7,156182
Arches,Intermountain ,2013,8,147259
Arches,Intermountain ,2013,9,143755
Arches,Intermountain ,2013,10,57446
Arches,Intermountain ,2013,11,43928
Arches,Intermountain ,2013,12,20924
Arches,Intermountain ,2014,1,17038
Arches,Intermountain ,2014,2,22559
Arches,Intermountain ,2014,3,89841
Arches,Intermountain ,2014,4,122186
Arches,Intermountain ,2014,5,165379
Arches,Intermountain ,2014,6,170286
Arches,Intermountain ,2014,7,169844
Arches,Intermountain ,2014,8,173416
Arches,Intermountain ,2014,9,165222
Arches,Intermountain ,2014,10,115545
Arches,Intermountain ,2014,11,46940
Arches,Intermountain ,2014,12,26511
Arches,Intermountain ,2015,1,20699
Arches,Intermountain ,2015,2,34255
Arches,Intermountain ,2015,3,103649
Arches,Intermountain ,2015,4,138903
Arches,Intermountain ,2015,5,179804
Arches,Intermountain ,2015,6,189073
Arches,Intermountain ,2015,7,195748
Arches,Intermountain ,2015,8,173186
Arches,Intermountain ,2015,9,171711
Arches,Intermountain ,2015,10,115859
Arches,Intermountain ,2015,11,49087
Arches,Intermountain ,2015,12,27273
Arches,Intermountain ,2016,1,20311
Arches,Intermountain ,2016,2,33200
Arches,Intermountain ,2016,3,119122
Arches,Intermountain ,2016,4,151112
Arches,Intermountain ,2016,5,201718
Arches,Intermountain ,2016,6,211706
Arches,Intermountain ,2016,7,210359
Arches,Intermountain ,2016,8,188340
Arches,Intermountain ,2016,9,200906
Arches,Intermountain ,2016,10,146250
Arches,Intermountain ,2016,11,69404
Arches,Intermountain ,2016,12,33290
Arches,Intermountain ,2017,1,21549
Arches,Intermountain ,2017,2,38248
Arches,Intermountain ,2017,3,128508
Arches,Intermountain ,2017,4,155286
Arches,Intermountain ,2017,5,188726
Arches,Intermountain ,2017,6,193060
Arches,Intermountain ,2017,7,192767
Arches,Intermountain ,2017,8,177764
Arches,Intermountain ,2017,9,187603
Arches,Intermountain ,2017,10,138325
Arches,Intermountain ,2017,11,72867
Arches,Intermountain ,2017,12,44325
Arches,Intermountain ,2018,1,31810
Arches,Intermountain ,2018,2,40325
Arches,Intermountain ,2018,3,134951
Arches,Intermountain ,2018,4,167156
Arches,Intermountain ,2018,5,215255
Arches,Intermountain ,2018,6,214443
Arches,Intermountain ,2018,7,205493
Arches,Intermountain ,2018,8,183840
Arches,Intermountain ,2018,9,206254
Arches,Intermountain ,2018,10,147996
Arches,Intermountain ,2018,11,74155
Arches,Intermountain ,2018,12,41879
Arches,Intermountain ,2019,1,21499
Arches,Intermountain ,2019,2,30239
Arches,Intermountain ,2019,3,132191
Arches,Intermountain ,2019,4,168788
Arches,Intermountain ,2019,5,217474
Arches,Intermountain ,2019,6,225206
Arches,Intermountain ,2019,7,208993
Arches,Intermountain ,2019,8,184890
Arches,Intermountain ,2019,9,207857
Arches,Intermountain ,2019,10,149764
Arches,Intermountain ,2019,11,73420
Arches,Intermountain ,2019,12,39381
Arches,Intermountain ,2020,1,28462
Arches,Intermountain ,2020,2,42416
Arches,Intermountain ,2020,3,81623
Arches,Intermountain ,2020,4,0
Arches,Intermountain ,2020,5,13832
Arches,Intermountain ,2020,6,163699
Arches,Intermountain ,2020,7,193824
Arches,Intermountain ,2020,8,164539
Arches,Intermountain ,2020,9,203866
Arches,Intermountain ,2020,10,177864
Arches,Intermountain ,2020,11,103916
Arches,Intermountain ,2020,12,64042
Arches,Intermountain ,2021,1,48725
Arches,Intermountain ,2021,2,53986
Arches,Intermountain ,2021,3,151077
Arches,Intermountain ,2021,4,193914
Arches,Intermountain ,2021,5,225789
Arches,Intermountain ,2021,6,238499
Arches,Intermountain ,2021,7,211928
Arches,Intermountain ,2021,8,167686
Arches,Intermountain ,2021,9,193002
Arches,Intermountain ,2021,10,169983
Arches,Intermountain ,2021,11,98362
Arches,Intermountain ,2021,12,53914
Arches,Intermountain ,2022,1,40621
Arches,Intermountain ,2022,2,51568
Arches,Intermountain ,2022,3,141866
Arches,Intermountain ,2022,4,148996
Arches,Intermountain ,2022,5,172114
Arches,Intermountain ,2022,6,171859
Arches,Intermountain ,2022,7,158925
Arches,Intermountain ,2022,8,142790
Arches,Intermountain ,2022,9,158728
Arches,Intermountain ,2022,10,146986
Arches,Intermountain ,2022,11,83239
Arches,Intermountain ,2022,12,42960
Badlands,Midwest ,1979,1,16992
Badlands,Midwest ,1979,2,15887
Badlands,Midwest ,1979,3,19375
Badlands,Midwest ,1979,4,26056
Badlands,Midwest ,1979,5,54710
Badlands,Midwest ,1979,6,138423
Badlands,Midwest ,1979,7,208498
Badlands,Midwest ,1979,8,194501
Badlands,Midwest ,1979,9,91880
Badlands,Midwest ,1979,10,52486
Badlands,Midwest ,1979,11,21169
Badlands,Midwest ,1979,12,18023
Badlands,Midwest ,1980,1,18025
Badlands,Midwest ,1980,2,15890
Badlands,Midwest ,1980,3,18203
Badlands,Midwest ,1980,4,26416
Badlands,Midwest ,1980,5,64454
Badlands,Midwest ,1980,6,167212
Badlands,Midwest ,1980,7,240671
Badlands,Midwest ,1980,8,216200
Badlands,Midwest ,1980,9,99345
Badlands,Midwest ,1980,10,46812
Badlands,Midwest ,1980,11,23410
Badlands,Midwest ,1980,12,16014
Badlands,Midwest ,1981,1,16460
Badlands,Midwest ,1981,2,15772
Badlands,Midwest ,1981,3,20524
Badlands,Midwest ,1981,4,34168
Badlands,Midwest ,1981,5,73357
Badlands,Midwest ,1981,6,192909
Badlands,Midwest ,1981,7,299383
Badlands,Midwest ,1981,8,254029
Badlands,Midwest ,1981,9,182838
Badlands,Midwest ,1981,10,52592
Badlands,Midwest ,1981,11,20636
Badlands,Midwest ,1981,12,13284
Badlands,Midwest ,1982,1,12264
Badlands,Midwest ,1982,2,15202
Badlands,Midwest ,1982,3,17899
Badlands,Midwest ,1982,4,26518
Badlands,Midwest ,1982,5,69073
Badlands,Midwest ,1982,6,188644
Badlands,Midwest ,1982,7,270076
Badlands,Midwest ,1982,8,242958
Badlands,Midwest ,1982,9,110020
Badlands,Midwest ,1982,10,45298
Badlands,Midwest ,1982,11,19208
Badlands,Midwest ,1982,12,13324
Badlands,Midwest ,1983,1,13843
Badlands,Midwest ,1983,2,17445
Badlands,Midwest ,1983,3,18776
Badlands,Midwest ,1983,4,25203
Badlands,Midwest ,1983,5,65184
Badlands,Midwest ,1983,6,186972
Badlands,Midwest ,1983,7,268962
Badlands,Midwest ,1983,8,223451
Badlands,Midwest ,1983,9,122929
Badlands,Midwest ,1983,10,48777
Badlands,Midwest ,1983,11,22014
Badlands,Midwest ,1983,12,13425
Badlands,Midwest ,1984,1,13148
Badlands,Midwest ,1984,2,15927
Badlands,Midwest ,1984,3,16203
Badlands,Midwest ,1984,4,24789
Badlands,Midwest ,1984,5,75496
Badlands,Midwest ,1984,6,202728
Badlands,Midwest ,1984,7,298925
Badlands,Midwest ,1984,8,238997
Badlands,Midwest ,1984,9,139742
Badlands,Midwest ,1984,10,51005
Badlands,Midwest ,1984,11,22026
Badlands,Midwest ,1984,12,14689
Badlands,Midwest ,1985,1,13252
Badlands,Midwest ,1985,2,18072
Badlands,Midwest ,1985,3,16644
Badlands,Midwest ,1985,4,33185
Badlands,Midwest ,1985,5,77782
Badlands,Midwest ,1985,6,188172
Badlands,Midwest ,1985,7,199978
Badlands,Midwest ,1985,8,222573
Badlands,Midwest ,1985,9,104192
Badlands,Midwest ,1985,10,50506
Badlands,Midwest ,1985,11,13811
Badlands,Midwest ,1985,12,12075
Badlands,Midwest ,1986,1,13173
Badlands,Midwest ,1986,2,12457
Badlands,Midwest ,1986,3,18332
Badlands,Midwest ,1986,4,28062
Badlands,Midwest ,1986,5,81991
Badlands,Midwest ,1986,6,168772
Badlands,Midwest ,1986,7,262462
Badlands,Midwest ,1986,8,249847
Badlands,Midwest ,1986,9,115800
Badlands,Midwest ,1986,10,41512
Badlands,Midwest ,1986,11,17110
Badlands,Midwest ,1986,12,16112
Badlands,Midwest ,1987,1,14852
Badlands,Midwest ,1987,2,15034
Badlands,Midwest ,1987,3,16654
Badlands,Midwest ,1987,4,33749
Badlands,Midwest ,1987,5,90443
Badlands,Midwest ,1987,6,205798
Badlands,Midwest ,1987,7,282231
Badlands,Midwest ,1987,8,294355
Badlands,Midwest ,1987,9,127609
Badlands,Midwest ,1987,10,52398
Badlands,Midwest ,1987,11,24631
Badlands,Midwest ,1987,12,16644
Badlands,Midwest ,1988,1,13580
Badlands,Midwest ,1988,2,15719
Badlands,Midwest ,1988,3,20982
Badlands,Midwest ,1988,4,35432
Badlands,Midwest ,1988,5,97143
Badlands,Midwest ,1988,6,212076
Badlands,Midwest ,1988,7,281371
Badlands,Midwest ,1988,8,209496
Badlands,Midwest ,1988,9,126459
Badlands,Midwest ,1988,10,54669
Badlands,Midwest ,1988,11,27792
Badlands,Midwest ,1988,12,15321
Badlands,Midwest ,1989,1,15639
Badlands,Midwest ,1989,2,15150
Badlands,Midwest ,1989,3,23466
Badlands,Midwest ,1989,4,32748
Badlands,Midwest ,1989,5,89411
Badlands,Midwest ,1989,6,229324
Badlands,Midwest ,1989,7,305833
Badlands,Midwest ,1989,8,284663
Badlands,Midwest ,1989,9,140774
Badlands,Midwest ,1989,10,60704
Badlands,Midwest ,1989,11,23860
Badlands,Midwest ,1989,12,16384
Badlands,Midwest ,1990,1,17072
Badlands,Midwest ,1990,2,16510
Badlands,Midwest ,1990,3,25857
Badlands,Midwest ,1990,4,38693
Badlands,Midwest ,1990,5,95403
Badlands,Midwest ,1990,6,241925
Badlands,Midwest ,1990,7,337849
Badlands,Midwest ,1990,8,304124
Badlands,Midwest ,1990,9,135424
Badlands,Midwest ,1990,10,66670
Badlands,Midwest ,1990,11,26415
Badlands,Midwest ,1990,12,20533
Badlands,Midwest ,1991,1,16997
Badlands,Midwest ,1991,2,18277
Badlands,Midwest ,1991,3,26613
Badlands,Midwest ,1991,4,96014
Badlands,Midwest ,1991,5,115677
Badlands,Midwest ,1991,6,255869
Badlands,Midwest ,1991,7,363803
Badlands,Midwest ,1991,8,333715
Badlands,Midwest ,1991,9,180250
Badlands,Midwest ,1991,10,70108
Badlands,Midwest ,1991,11,22154
Badlands,Midwest ,1991,12,18919
Badlands,Midwest ,1992,1,8513
Badlands,Midwest ,1992,2,8148
Badlands,Midwest ,1992,3,19494
Badlands,Midwest ,1992,4,27163
Badlands,Midwest ,1992,5,78904
Badlands,Midwest ,1992,6,214252
Badlands,Midwest ,1992,7,271982
Badlands,Midwest ,1992,8,349509
Badlands,Midwest ,1992,9,142107
Badlands,Midwest ,1992,10,60738
Badlands,Midwest ,1992,11,14227
Badlands,Midwest ,1992,12,10260
Badlands,Midwest ,1993,1,9886
Badlands,Midwest ,1993,2,9566
Badlands,Midwest ,1993,3,17086
Badlands,Midwest ,1993,4,26717
Badlands,Midwest ,1993,5,70690
Badlands,Midwest ,1993,6,192956
Badlands,Midwest ,1993,7,311931
Badlands,Midwest ,1993,8,351234
Badlands,Midwest ,1993,9,120981
Badlands,Midwest ,1993,10,40869
Badlands,Midwest ,1993,11,15791
Badlands,Midwest ,1993,12,11751
Badlands,Midwest ,1994,1,8995
Badlands,Midwest ,1994,2,8662
Badlands,Midwest ,1994,3,19434
Badlands,Midwest ,1994,4,21843
Badlands,Midwest ,1994,5,76263
Badlands,Midwest ,1994,6,185125
Badlands,Midwest ,1994,7,289085
Badlands,Midwest ,1994,8,341930
Badlands,Midwest ,1994,9,111980
Badlands,Midwest ,1994,10,36357
Badlands,Midwest ,1994,11,19076
Badlands,Midwest ,1994,12,11709
Badlands,Midwest ,1995,1,9689
Badlands,Midwest ,1995,2,11367
Badlands,Midwest ,1995,3,17711
Badlands,Midwest ,1995,4,24072
Badlands,Midwest ,1995,5,64642
Badlands,Midwest ,1995,6,185944
Badlands,Midwest ,1995,7,283530
Badlands,Midwest ,1995,8,288225
Badlands,Midwest ,1995,9,122438
Badlands,Midwest ,1995,10,43214
Badlands,Midwest ,1995,11,16971
Badlands,Midwest ,1995,12,7766
Badlands,Midwest ,1996,1,6276
Badlands,Midwest ,1996,2,9133
Badlands,Midwest ,1996,3,9457
Badlands,Midwest ,1996,4,14865
Badlands,Midwest ,1996,5,54339
Badlands,Midwest ,1996,6,168458
Badlands,Midwest ,1996,7,269852
Badlands,Midwest ,1996,8,298697
Badlands,Midwest ,1996,9,124891
Badlands,Midwest ,1996,10,53291
Badlands,Midwest ,1996,11,11090
Badlands,Midwest ,1996,12,4356
Badlands,Midwest ,1997,1,9197
Badlands,Midwest ,1997,2,5400
Badlands,Midwest ,1997,3,8952
Badlands,Midwest ,1997,4,21386
Badlands,Midwest ,1997,5,65723
Badlands,Midwest ,1997,6,185921
Badlands,Midwest ,1997,7,256102
Badlands,Midwest ,1997,8,248190
Badlands,Midwest ,1997,9,110533
Badlands,Midwest ,1997,10,43189
Badlands,Midwest ,1997,11,11219
Badlands,Midwest ,1997,12,4884
Badlands,Midwest ,1998,1,6490
Badlands,Midwest ,1998,2,5369
Badlands,Midwest ,1998,3,6629
Badlands,Midwest ,1998,4,19097
Badlands,Midwest ,1998,5,72123
Badlands,Midwest ,1998,6,214871
Badlands,Midwest ,1998,7,243051
Badlands,Midwest ,1998,8,253556
Badlands,Midwest ,1998,9,125014
Badlands,Midwest ,1998,10,57885
Badlands,Midwest ,1998,11,11298
Badlands,Midwest ,1998,12,5666
Badlands,Midwest ,1999,1,5410
Badlands,Midwest ,1999,2,7581
Badlands,Midwest ,1999,3,10258
Badlands,Midwest ,1999,4,19891
Badlands,Midwest ,1999,5,64000
Badlands,Midwest ,1999,6,203379
Badlands,Midwest ,1999,7,222487
Badlands,Midwest ,1999,8,254142
Badlands,Midwest ,1999,9,99008
Badlands,Midwest ,1999,10,42865
Badlands,Midwest ,1999,11,14217
Badlands,Midwest ,1999,12,7215
Badlands,Midwest ,2000,1,7680
Badlands,Midwest ,2000,2,7216
Badlands,Midwest ,2000,3,12379
Badlands,Midwest ,2000,4,19597
Badlands,Midwest ,2000,5,56457
Badlands,Midwest ,2000,6,241202
Badlands,Midwest ,2000,7,264707
Badlands,Midwest ,2000,8,319967
Badlands,Midwest ,2000,9,113551
Badlands,Midwest ,2000,10,44591
Badlands,Midwest ,2000,11,11928
Badlands,Midwest ,2000,12,6549
Badlands,Midwest ,2001,1,9007
Badlands,Midwest ,2001,2,5016
Badlands,Midwest ,2001,3,8837
Badlands,Midwest ,2001,4,18906
Badlands,Midwest ,2001,5,60758
Badlands,Midwest ,2001,6,192749
Badlands,Midwest ,2001,7,237981
Badlands,Midwest ,2001,8,254819
Badlands,Midwest ,2001,9,105127
Badlands,Midwest ,2001,10,41749
Badlands,Midwest ,2001,11,14309
Badlands,Midwest ,2001,12,6211
Badlands,Midwest ,2002,1,9372
Badlands,Midwest ,2002,2,9139
Badlands,Midwest ,2002,3,8198
Badlands,Midwest ,2002,4,22400
Badlands,Midwest ,2002,5,56138
Badlands,Midwest ,2002,6,195007
Badlands,Midwest ,2002,7,223994
Badlands,Midwest ,2002,8,219701
Badlands,Midwest ,2002,9,100651
Badlands,Midwest ,2002,10,39023
Badlands,Midwest ,2002,11,19121
Badlands,Midwest ,2002,12,6154
Badlands,Midwest ,2003,1,5011
Badlands,Midwest ,2003,2,3674
Badlands,Midwest ,2003,3,8100
Badlands,Midwest ,2003,4,13483
Badlands,Midwest ,2003,5,49165
Badlands,Midwest ,2003,6,154035
Badlands,Midwest ,2003,7,229203
Badlands,Midwest ,2003,8,236385
Badlands,Midwest ,2003,9,109614
Badlands,Midwest ,2003,10,35712
Badlands,Midwest ,2003,11,15818
Badlands,Midwest ,2003,12,10834
Badlands,Midwest ,2004,1,10032
